onset	duration	nwb_table	visited_matched_expected	visited_arm	expected_arm	recordings	is_familiar_maze	ripple_durations	peaks	peak_normed_power	peak_frequencies	peak_amplitudes	label
0.0	7767.903966666667	epochs											
1.0	4218.0	SleepStates											Awake
144.3432	0.03360000000000696	Ripples						0.03360000000000696	144.3512	6.227636876076279	151.91319697618556	656.5787324363489	
168.1096	0.020000000000010232	Ripples						0.020000000000010232	168.1224	5.2800324987443235	163.7111060923873	791.0347098385212	
168.2504	0.03119999999998413	Ripples						0.03119999999998413	168.2648	17.10548693643743	159.73907322391202	1417.1669710246194	
175.2888	0.03999999999999204	Ripples						0.03999999999999204	175.3112	7.620184185315315	153.02653398822477	818.483098675511	
180.9632	0.037599999999997635	Ripples						0.037599999999997635	180.9832	12.800342944504935	155.47055258510088	1206.7115383196651	
181.51680000000002	0.04239999999998645	Ripples						0.04239999999998645	181.532	8.535444735146179	154.88769601593518	1044.478049675535	
185.1952	0.02800000000002001	Ripples						0.02800000000002001	185.2056	9.200687465014322	157.85617421331375	918.6155031077839	
185.66240000000002	0.024799999999999045	Ripples						0.024799999999999045	185.67360000000002	13.864445189940614	161.30667636160845	1179.815524414815	
185.7784	0.03999999999999204	Ripples						0.03999999999999204	185.8008	13.836080490662823	149.7155794390172	1083.5914446747597	
188.8632	0.06239999999999668	Ripples						0.06239999999999668	188.9032	5.829013866064613	145.83425186810385	698.7554837465833	
193.9024	0.03440000000000509	Ripples						0.03440000000000509	193.91920000000002	14.98439870988987	157.75672580427494	1358.8095895278373	
194.80800000000002	0.024799999999999045	Ripples						0.024799999999999045	194.81920000000002	8.20137585835352	162.34857431135208	1022.7908718434976	
218.1904	0.056000000000011596	Ripples						0.056000000000011596	218.22400000000002	10.191465200645984	155.99232450609549	1208.2407405241058	
225.608	0.03200000000001069	Ripples						0.03200000000001069	225.6288	10.724905782604631	155.6324972673126	1099.0592014384263	
234.5488	0.02559999999999718	Ripples						0.02559999999999718	234.56320000000002	9.783154333428204	160.09288440577794	1098.843595212399	
234.81040000000002	0.02400000000000091	Ripples						0.02400000000000091	234.82160000000002	9.239404996055622	162.91030436001282	1092.0249268631535	
341.27840000000003	0.024799999999970623	Ripples						0.024799999999970623	341.2928	5.216757142618929	155.8517488247583	779.1231366196043	
419.06480000000005	0.03439999999994825	Ripples						0.03439999999994825	419.07840000000004	12.76494388599887	155.56009958854523	1221.5044864312658	
473.62480000000005	0.033599999999978536	Ripples						0.033599999999978536	473.64480000000003	14.674108589690654	161.94871735992126	1322.3998525711947	
504.15840000000003	0.04559999999997899	Ripples						0.04559999999997899	504.18640000000005	8.91535179930447	149.90562374312196	916.1069565267087	
558.5248	0.03999999999996362	Ripples						0.03999999999996362	558.548	10.958400619768529	153.62859330539965	1086.154070221124	
634.3272000000001	0.02479999999991378	Ripples						0.02479999999991378	634.3416000000001	7.244174364171953	159.63476940856177	882.5581475077205	
634.6080000000001	0.026399999999966894	Ripples						0.026399999999966894	634.6232	6.244778846822981	154.69662577146138	854.0898979522748	
639.6832	0.04559999999992215	Ripples						0.04559999999992215	639.712	10.085697218254774	158.4180248882376	1142.3833084414262	
644.7136	0.03279999999995198	Ripples						0.03279999999995198	644.7336	7.444960040209512	166.97987655386302	861.2785562810424	
644.8368	0.026399999999966894	Ripples						0.026399999999966894	644.8496	14.009564635313206	163.72495670480464	1321.8445086798963	
648.1288000000001	0.033599999999978536	Ripples						0.033599999999978536	648.1576	5.288864297887225	152.74254537561458	686.7105567568124	
