onset	duration	nwb_table	visited_matched_expected	visited_arm	expected_arm	recordings	is_familiar_maze	ripple_durations	peaks	peak_normed_power	peak_frequencies	peak_amplitudes	label
0.0	6579.807966666666	epochs											
1.0	2576.0	SleepStates											Awake
165.3904	0.04560000000000741	Ripples						0.04560000000000741	165.404	6.021607372353334	147.87492574839777	758.6010286836123	
168.19840000000002	0.028799999999989723	Ripples						0.028799999999989723	168.2176	9.066897847341822	164.47870458989263	1087.4981722205969	
171.3728	0.04560000000000741	Ripples						0.04560000000000741	171.3968	15.491669551697392	160.5955803777063	1507.0931575903924	
175.3968	0.02400000000000091	Ripples						0.02400000000000091	175.40800000000002	6.929806692660262	163.82067591921694	952.0065831294714	
176.7944	0.02400000000000091	Ripples						0.02400000000000091	176.80800000000002	7.033030611835135	163.29962342312015	1020.8009751411912	
371.64160000000004	0.027999999999963165	Ripples						0.027999999999963165	371.65200000000004	12.43249439172258	157.02496364438812	1152.627666866142	
430.1544	0.030399999999985994	Ripples						0.030399999999985994	430.168	11.048907671874039	157.639823081096	1154.1366450360642	
496.40880000000004	0.03280000000000882	Ripples						0.03280000000000882	496.4288	5.452715781892123	159.65573750261	868.6189636888612	
533.4816000000001	0.03599999999994452	Ripples						0.03599999999994452	533.4984000000001	5.6979897905218655	161.96562665337305	908.2771740948327	
592.3216	0.045600000000035834	Ripples						0.045600000000035834	592.3536	7.725103926963148	157.66420879998861	962.4168732338474	
606.0264000000001	0.03999999999996362	Ripples						0.03999999999996362	606.0568000000001	8.97016296586533	159.7105435451061	1012.2947945859554	
608.2744	0.029599999999959437	Ripples						0.029599999999959437	608.288	10.758904602784273	159.4246142670986	1230.1605250999112	
608.7752	0.03520000000003165	Ripples						0.03520000000003165	608.7888	6.403616945360142	158.44721447945534	919.0903268798179	
609.5976	0.020800000000008367	Ripples						0.020800000000008367	609.6080000000001	7.533269725483358	159.55007336756506	933.3185699859138	
609.6584	0.04079999999999018	Ripples						0.04079999999999018	609.6752	21.097079385776038	155.98475120244902	1708.3781772681764	
613.1032	0.06079999999997199	Ripples						0.06079999999997199	613.1392000000001	8.565237464477871	161.74382457929386	1143.241434763086	
614.6728	0.03199999999992542	Ripples						0.03199999999992542	614.6904000000001	21.511086377028516	158.04360171923187	1500.927415879515	
624.4224	0.05679999999995289	Ripples						0.05679999999995289	624.4448	7.0145017117391175	150.84861728468877	558.3411656934267	
660.876	0.02800000000002001	Ripples						0.02800000000002001	660.8936	10.782099528196053	156.59377164357196	1110.0982477885916	
662.6728	0.03919999999993706	Ripples						0.03919999999993706	662.6896	19.614850048635763	157.44507659809676	1406.236243297002	
662.8112	0.04480000000000928	Ripples						0.04480000000000928	662.8416000000001	17.97237035108282	156.4909445157876	1556.3884548879932	
664.5848000000001	0.03919999999993706	Ripples						0.03919999999993706	664.5984000000001	10.148485745885882	163.44577579121824	1237.4373959629736	
