onset	duration	nwb_table	ripple_durations	peaks	peak_normed_power	peak_frequencies	peak_amplitudes	label
0.0	10767.469966666667	epochs						
1.0	24881.0	SleepStates						Awake
196.0112	0.04480000000000928	Ripples	0.04480000000000928	196.0248	12.054269838221957	156.26791915756525	816.9323412953338	
204.4256	0.02240000000000464	Ripples	0.02240000000000464	204.4344	12.721919080311787	163.0515956621599	774.121193299098	
208.2624	0.021600000000006503	Ripples	0.021600000000006503	208.2768	14.133768222330804	164.54328004878076	802.5128910817054	
210.6208	0.039199999999993906	Ripples	0.039199999999993906	210.6472	9.540247879582042	170.16428503866405	782.1723629653017	
303.19440000000003	0.026399999999966894	Ripples	0.026399999999966894	303.2112	6.105044929853733	170.69217005443988	550.2142222337606	
312.71520000000004	0.031199999999955708	Ripples	0.031199999999955708	312.7328	12.983648119810818	159.95895276723996	803.5338330154605	
509.42560000000003	0.02960000000001628	Ripples	0.02960000000001628	509.4392	12.654075686169783	168.2108194267264	848.2961839075582	
567.572	0.041600000000016735	Ripples	0.041600000000016735	567.5880000000001	17.500327336742085	164.94644708698118	1027.616386989219	
606.0896	0.021600000000034925	Ripples	0.021600000000034925	606.1	10.89442124454373	162.59269246627272	699.3024026615811	
615.1072	0.026399999999966894	Ripples	0.026399999999966894	615.1168	5.99105205528873	158.7358903361392	595.7149699454114	
629.7632	0.044000000000096406	Ripples	0.044000000000096406	629.7744	11.741038565506154	153.6143098395142	706.1059479304135	
631.1656	0.03520000000003165	Ripples	0.03520000000003165	631.1768000000001	16.864531976616732	160.51671112343885	876.7096192565834	
640.2032	0.021600000000034925	Ripples	0.021600000000034925	640.2144000000001	7.76189499738279	162.73851321377307	659.2871937877826	
662.8096	0.03840000000002419	Ripples	0.03840000000002419	662.8296	15.03883884577991	152.683500086487	844.4503740728583	
774.3704	0.04480000000000928	Ripples	0.04480000000000928	774.388	7.172874370696754	152.69500899646303	567.1268215353973	
801.7976	0.052800000000047476	Ripples	0.052800000000047476	801.8168000000001	18.966296090105303	169.94250332194625	999.0865529988329	
802.0608000000001	0.0727999999999156	Ripples	0.0727999999999156	802.0816000000001	54.55185554926271	163.04334893226104	1858.8247951585288	
802.2656000000001	0.0968000000000302	Ripples	0.0968000000000302	802.2928	25.236034049074732	151.88123351303682	1170.4011342619876	
806.2592000000001	0.020800000000008367	Ripples	0.020800000000008367	806.2664000000001	10.341931240579827	164.01636432923186	564.9284367211563	
819.1296000000001	0.03919999999993706	Ripples	0.03919999999993706	819.1544	10.757454840558879	174.31915231196564	772.3736106514192	
820.94	0.053599999999960346	Ripples	0.053599999999960346	820.9608000000001	20.508040162157467	181.56069717006008	788.3094493022074	
824.0840000000001	0.03199999999992542	Ripples	0.03199999999992542	824.0984000000001	10.33199862941775	155.20091722480046	738.5696332481148	
826.2624000000001	0.05200000000002092	Ripples	0.05200000000002092	826.2824	52.61786268996416	163.22718372898495	1782.3743825367226	
826.4248	0.03600000000005821	Ripples	0.03600000000005821	826.4480000000001	28.128086588385635	164.89146992611222	1145.6403985291859	
826.4872	0.06399999999996453	Ripples	0.06399999999996453	826.5160000000001	36.083222227872575	150.90588169045583	1349.9044924745385	
829.9336000000001	0.02400000000000091	Ripples	0.02400000000000091	829.9448	9.922889559595133	169.1240471262009	702.1901901816884	
840.5224000000001	0.021600000000034925	Ripples	0.021600000000034925	840.5304	13.488054169809917	166.15396312091497	734.1286974549944	
840.6048000000001	0.12879999999995562	Ripples	0.12879999999995562	840.6464000000001	35.48757897936868	163.2129432830304	1432.1528278536684	
865.3480000000001	0.06639999999993051	Ripples	0.06639999999993051	865.3944	24.952043482726516	164.46792088894142	1202.629967527669	
869.3328	0.03200000000003911	Ripples	0.03200000000003911	869.344	9.887277035552772	153.56937915603834	710.0897617625501	
869.9200000000001	0.04879999999991469	Ripples	0.04879999999991469	869.9368000000001	28.862713785962836	154.6287681836466	1231.2797291220147	
870.1728	0.03200000000003911	Ripples	0.03200000000003911	870.1896	12.679024813350921	177.8121032646551	754.1808935587486	
876.5616	0.032800000000065666	Ripples	0.032800000000065666	876.58	9.321828900477957	153.23289236888752	703.2975007577621	
878.5664	0.03520000000003165	Ripples	0.03520000000003165	878.5848000000001	25.807515875089212	165.14524913981023	1235.2121046567156	
879.0376	0.04800000000000182	Ripples	0.04800000000000182	879.0672000000001	42.04549439462339	174.0940324734854	1487.0210814943052	
880.0056000000001	0.05599999999992633	Ripples	0.05599999999992633	880.0256	54.95581486425133	166.76051555341834	1766.3432856583959	
945.1104	0.0928000000000111	Ripples	0.0928000000000111	945.1256000000001	34.70732454789123	159.15843863673177	1312.339896741087	
946.4312	0.020800000000008367	Ripples	0.020800000000008367	946.4424	5.4593784227718185	164.82724497470412	523.1621995317956	
1007.768	0.023199999999974352	Ripples	0.023199999999974352	1007.7808	6.821417225650644	160.14404992782926	578.843416614661	
