onset	duration	nwb_table	ripple_durations	peaks	peak_normed_power	peak_frequencies	peak_amplitudes	label
1.0	1870.0	SleepStates						Awake
14.3	0.02800000000000047	Ripples	0.02800000000000047	14.311200000000001	11.236446639124546	158.75986564121467	987.1050483356838	
14.8328	0.020799999999999486	Ripples	0.020799999999999486	14.844000000000001	7.337524299374277	165.17332748470386	863.9327471551198	
16.0648	0.07279999999999731	Ripples	0.07279999999999731	16.1216	7.281845799077973	168.53063735291477	904.6370382358372	
20.5776	0.024799999999999045	Ripples	0.024799999999999045	20.592000000000002	10.504740129994218	164.56561533429786	1083.9263409769303	
20.6456	0.048799999999999955	Ripples	0.048799999999999955	20.6656	6.996036140463368	168.24231125416551	914.9666105767193	
25.6416	0.03920000000000101	Ripples	0.03920000000000101	25.664	11.045448144085508	162.03607667297356	1127.9595921920318	
25.828000000000003	0.037599999999997635	Ripples	0.037599999999997635	25.8552	5.224406961326769	168.34742426354245	828.184292214302	
27.844800000000003	0.07279999999999731	Ripples	0.07279999999999731	27.868000000000002	15.60182713285976	161.2311765393353	1396.7298436908804	
32.4224	0.021599999999999397	Ripples	0.021599999999999397	32.4336	7.53511093899581	161.3416921009392	843.0345758165406	
44.24	0.03280000000000172	Ripples	0.03280000000000172	44.257600000000004	17.667761574319872	166.48992353632306	1350.8355918707978	
88.33680000000001	0.027999999999991587	Ripples	0.027999999999991587	88.35040000000001	9.921243675132963	156.09873534843194	993.0186761459096	
161.29680000000002	0.03119999999998413	Ripples	0.03119999999998413	161.30800000000002	6.891152573668838	162.5013156765822	863.9420508235725	
169.8488	0.020000000000010232	Ripples	0.020000000000010232	169.85920000000002	5.059589806981701	157.72521478761217	707.0734737488939	
169.904	0.04560000000000741	Ripples	0.04560000000000741	169.9216	9.30994765962576	154.11703736384092	972.6831199165582	
190.5928	0.0367999999999995	Ripples	0.0367999999999995	190.6184	7.762176315258768	152.61247877111154	852.8111885748901	
194.8752	0.02960000000001628	Ripples	0.02960000000001628	194.892	7.774383798149867	174.6607621175525	857.1052213617361	
200.7904	0.030400000000014415	Ripples	0.030400000000014415	200.80720000000002	16.855505846273715	162.1697344604302	1304.6188921572093	
