onset	duration	nwb_table	visited_matched_expected	visited_arm	expected_arm	recordings	is_familiar_maze	ripple_durations	peaks	peak_normed_power	peak_frequencies	peak_amplitudes	label
0.0	10194.911966666667	epochs											
1.0	907.0	SleepStates											Awake
18.136	0.04400000000000048	Ripples						0.04400000000000048	18.164	9.740825901854372	165.6638798200778	1171.7303445208222	
63.268	0.027200000000000557	Ripples						0.027200000000000557	63.281600000000005	6.147203757344787	155.5013359044229	835.1328581579844	
67.7784	0.02559999999999718	Ripples						0.02559999999999718	67.7904	11.157959580520977	157.95994580389555	1119.1175943897324	
85.33840000000001	0.04079999999999018	Ripples						0.04079999999999018	85.34960000000001	6.256743199113585	154.33027614882153	856.1069101412126	
87.7256	0.027200000000007662	Ripples						0.027200000000007662	87.73920000000001	13.905109821754396	159.08880731830936	1285.4221241041055	
114.384	0.03119999999999834	Ripples						0.03119999999999834	114.40400000000001	8.96744568493928	153.87620737027225	933.7206846939141	
114.51440000000001	0.020799999999994156	Ripples						0.020799999999994156	114.52560000000001	6.03737136188596	165.66616419080583	916.9041154139495	
257.288	0.02719999999999345	Ripples						0.02719999999999345	257.3048	74.97148993836042	159.49463971529164	2531.60023369478	
291.51840000000004	0.03519999999997481	Ripples						0.03519999999997481	291.5408	8.346474452069167	164.33213979261092	1040.2806100194916	
295.9128	0.024800000000027467	Ripples						0.024800000000027467	295.92400000000004	8.811736675908731	162.3356313921891	1049.581711681025	
299.6992	0.028799999999989723	Ripples						0.028799999999989723	299.7144	13.806466166789699	156.69623076350553	1198.755446698202	
299.9032	0.02400000000000091	Ripples						0.02400000000000091	299.92	5.639295646612174	167.5856080944052	814.9629997791714	
333.4024	0.023200000000031196	Ripples						0.023200000000031196	333.4192	5.180230579926491	165.42277325552223	760.6304028949023	
417.89520000000005	0.020799999999951524	Ripples						0.020799999999951524	417.90880000000004	5.266072221923722	155.01516108453168	718.5171944645156	
490.2656	0.026400000000023738	Ripples						0.026400000000023738	490.2792	5.4158443390799516	167.8775003090289	885.9822871892927	
491.7984	0.04239999999998645	Ripples						0.04239999999998645	491.8304	16.225464267610523	154.2773346194521	1341.5905971382003	
492.0264	0.02559999999999718	Ripples						0.02559999999999718	492.04400000000004	8.300207961054001	157.13774869134573	947.2632975448759	
715.0032	0.08559999999999945	Ripples						0.08559999999999945	715.0384	13.96532601732074	167.81299914471666	1260.641532256762	
724.8504	0.033599999999978536	Ripples						0.033599999999978536	724.864	11.621482811597613	161.68517911436905	1193.8301823163063	
725.0312	0.03600000000005821	Ripples						0.03600000000005821	725.0448	10.929210378502932	154.2940821747402	845.9686229639511	
725.1728	0.06399999999996453	Ripples						0.06399999999996453	725.1912	14.075110706157478	148.21881337738782	1084.1196277540414	
744.0504000000001	0.07519999999999527	Ripples						0.07519999999999527	744.1136	8.654554906336895	171.85935406679175	1111.9314351046826	
745.1248	0.02719999999999345	Ripples						0.02719999999999345	745.144	5.659558204237052	163.2396120714692	831.165019676425	
753.7352000000001	0.021599999999921238	Ripples						0.021599999999921238	753.7488000000001	10.86259734834461	160.25637049342	1068.1857304851808	
753.8424	0.04000000000007731	Ripples						0.04000000000007731	753.8584000000001	25.158180305674037	166.8424712001139	1724.8595281010516	
759.3208000000001	0.025599999999940337	Ripples						0.025599999999940337	759.332	6.149807466421159	160.7148812878397	906.0928104567678	
760.456	0.14080000000001291	Ripples						0.14080000000001291	760.5664	15.271587108910476	156.85261151167256	1509.3999724876926	
764.0952000000001	0.03999999999996362	Ripples						0.03999999999996362	764.1152000000001	14.628881026855586	166.49213064770277	1513.8365338732356	
764.5328000000001	0.024800000000027467	Ripples						0.024800000000027467	764.5464000000001	6.699637056329966	159.29597849347212	971.0714552283612	
767.9792	0.05520000000001346	Ripples						0.05520000000001346	768.0136	22.533631035741678	153.06929452434343	1566.2450175298804	
769.384	0.033599999999978536	Ripples						0.033599999999978536	769.3976	8.922793518117519	163.49778128074345	1157.0133665868568	
770.0456	0.022399999999947795	Ripples						0.022399999999947795	770.0568000000001	8.671278470274023	158.4724540818115	982.1753992534534	
778.7912	0.04000000000007731	Ripples						0.04000000000007731	778.8048	18.27249575354335	164.9928610238427	1504.0991579901502	
779.1360000000001	0.05199999999990723	Ripples						0.05199999999990723	779.1672000000001	15.754049214589186	152.2111070392957	1488.3729787787513	
779.2248000000001	0.05200000000002092	Ripples						0.05200000000002092	779.2496	5.9002051651286855	150.13170256536108	838.9340083087127	
781.2024	0.05040000000008149	Ripples						0.05040000000008149	781.2336	9.671004161913181	162.41431628330145	1221.3360404684145	
781.3144000000001	0.05919999999991887	Ripples						0.05919999999991887	781.3392	19.92725415835466	160.0375772857265	1639.0606602716548	
782.0944000000001	0.021599999999921238	Ripples						0.021599999999921238	782.1024	12.412815461301358	168.57940930968434	1078.1694523942353	
782.2024	0.056800000000066575	Ripples						0.056800000000066575	782.2424000000001	17.099590043359196	154.3857896552939	1514.3637569146633	
783.1128	0.06560000000001764	Ripples						0.06560000000001764	783.168	7.354307952300439	167.00123526615297	917.3515919387619	
787.7592000000001	0.09919999999999618	Ripples						0.09919999999999618	787.8392	17.380288836229074	157.43481245004077	1696.4314723066254	
789.2752	0.05920000000003256	Ripples						0.05920000000003256	789.2888	11.859267980738103	153.74870577130145	1204.0862176098465	
791.7024	0.04240000000004329	Ripples						0.04240000000004329	791.7208	19.18417481498342	161.53398035026507	1696.0543578526308	
791.8592	0.029600000000073123	Ripples						0.029600000000073123	791.8712	6.337704346461223	153.21603222692215	789.2044361773038	
792.0600000000001	0.041600000000016735	Ripples						0.041600000000016735	792.0704000000001	10.243547374613767	163.02629579724058	1135.4048623247343	
797.0632	0.02719999999999345	Ripples						0.02719999999999345	797.08	10.856281352808509	162.90065743751265	1081.1520812433664	
797.1216000000001	0.07200000000000273	Ripples						0.07200000000000273	797.1800000000001	14.963534937539928	169.80103202825106	1391.9122573467853	
804.4088	0.03120000000001255	Ripples						0.03120000000001255	804.4272000000001	12.722357302466698	152.58378924112668	1140.5960671767266	
804.7448	0.03120000000001255	Ripples						0.03120000000001255	804.7592000000001	11.459163755610634	160.20269138609441	1290.813431710344	
804.868	0.03200000000003911	Ripples						0.03200000000003911	804.8864000000001	12.743394292320566	156.16788684185465	1195.2727026178989	
805.8864000000001	0.03599999999994452	Ripples						0.03599999999994452	805.912	7.597343325506691	150.42604172557017	758.4912174028129	
808.1352	0.030399999999985994	Ripples						0.030399999999985994	808.1552	14.664144762094958	156.14443957634325	1293.5227557253143	
808.308	0.048800000000028376	Ripples						0.048800000000028376	808.3272000000001	17.23486489190312	158.48777499245594	1599.3504035503204	
808.4024000000001	0.06319999999993797	Ripples						0.06319999999993797	808.4200000000001	23.243620115511813	161.53668729028306	1764.3016930322444	
809.244	0.04399999999998272	Ripples						0.04399999999998272	809.2616	15.467129054275674	165.79966504140023	1414.249137348708	
812.5648	0.03360000000009222	Ripples						0.03360000000009222	812.5768	7.756394598333277	156.82407994536274	885.9846841068448	
815.3008000000001	0.022399999999947795	Ripples						0.022399999999947795	815.312	5.1168246132507536	159.46717361187373	849.9374974947362	
815.4096000000001	0.05119999999999436	Ripples						0.05119999999999436	815.4312	7.703202092238629	170.85665397473716	1082.8462844206956	
820.4632	0.03600000000005821	Ripples						0.03600000000005821	820.4848000000001	19.03192630461677	152.09041626661428	1368.9822502129941	
822.1944000000001	0.04399999999998272	Ripples						0.04399999999998272	822.2152000000001	28.531001661746608	163.9657659542351	2089.7491600238336	
822.5528	0.052800000000047476	Ripples						0.052800000000047476	822.5840000000001	10.813914666740228	166.9807304664698	1183.2033385710818	
823.3000000000001	0.03279999999995198	Ripples						0.03279999999995198	823.3168000000001	13.474277256310502	167.53245756410536	1394.6120200181906	
823.6232	0.02640000000008058	Ripples						0.02640000000008058	823.6392000000001	20.675578242013803	166.10875648509418	1492.123496784898	
823.9408000000001	0.03440000000000509	Ripples						0.03440000000000509	823.9592	9.021474132152244	150.9532313769509	915.8064994148106	
824.2048000000001	0.021599999999921238	Ripples						0.021599999999921238	824.216	7.4116118052736955	154.87407592135796	744.5377094983809	
829.9856000000001	0.03599999999994452	Ripples						0.03599999999994452	830.0144	7.447329297435423	152.00653188260836	835.657740438945	
830.3576	0.03919999999993706	Ripples						0.03919999999993706	830.3792000000001	8.627079902007203	161.78176302234877	1089.5305141273282	
830.8016	0.032800000000065666	Ripples						0.032800000000065666	830.8208000000001	18.78680972791755	168.43084563159528	1548.3077993231998	
830.9624	0.036800000000084765	Ripples						0.036800000000084765	830.9744000000001	7.820267637086206	151.75092519859757	847.6990314178321	
833.2256	0.020800000000008367	Ripples						0.020800000000008367	833.2336	8.191565687720614	164.2890384842505	899.3554279753283	
833.3208000000001	0.05679999999995289	Ripples						0.05679999999995289	833.356	17.771150081488962	152.75236689841196	1406.590098612796	
838.1784	0.024800000000027467	Ripples						0.024800000000027467	838.1888	12.433184931345945	164.8459246198486	1133.739083421623	
838.4048	0.057599999999979445	Ripples						0.057599999999979445	838.4304000000001	22.34122897778531	157.62939424761097	1801.096834151155	
839.2592000000001	0.042399999999929605	Ripples						0.042399999999929605	839.2760000000001	10.035376586981295	157.62624617771257	864.3619820446892	
839.9992000000001	0.033599999999978536	Ripples						0.033599999999978536	840.0160000000001	16.02980105968979	158.97120523540104	1353.3476621516986	
840.092	0.03520000000003165	Ripples						0.03520000000003165	840.1064	17.80639054065321	153.54474939295798	1289.6914571059467	
840.2104	0.021600000000034925	Ripples						0.021600000000034925	840.2248000000001	5.59986299062811	153.57037135694566	742.6231889530452	
841.0640000000001	0.030399999999985994	Ripples						0.030399999999985994	841.0776000000001	15.377230456793303	161.06797028306775	1328.3051040724379	
844.2008000000001	0.02479999999991378	Ripples						0.02479999999991378	844.2112000000001	5.485953264698094	154.32181755444066	750.0895446243378	
844.2592000000001	0.06959999999992306	Ripples						0.06959999999992306	844.2848	20.176309705908622	151.52836521039015	1533.871638090194	
846.7312000000001	0.037599999999997635	Ripples						0.037599999999997635	846.7584	5.304801911879479	159.59011147008778	748.9210677942515	
848.8784	0.06319999999993797	Ripples						0.06319999999993797	848.892	14.727101597350236	160.10080976923442	1361.7547642977468	
848.9976	0.07119999999997617	Ripples						0.07119999999997617	849.0184	12.32122711314941	153.43065041100482	1247.3735924316838	
850.4984000000001	0.03279999999995198	Ripples						0.03279999999995198	850.5272	5.406300009030389	155.19442827638002	666.1524494465131	
852.3872	0.02800000000002001	Ripples						0.02800000000002001	852.4016	10.907278828623307	159.83964777808012	1127.6017959139724	
855.344	0.04800000000000182	Ripples						0.04800000000000182	855.3592	9.500087136405698	148.68368740716312	813.2528019412282	
856.744	0.03520000000003165	Ripples						0.03520000000003165	856.7632000000001	23.017167309914175	165.6574513396592	1726.5358350966835	
856.8432	0.07200000000000273	Ripples						0.07200000000000273	856.864	8.074139714641545	148.67268866871657	931.7087329386176	
858.8744	0.028800000000046566	Ripples						0.028800000000046566	858.8888000000001	12.2944686351708	159.76858392956314	1181.6492837408846	
858.9680000000001	0.04399999999998272	Ripples						0.04399999999998272	858.9896	22.961293234135187	165.21421833164717	1824.8634005714284	
861.3288	0.04079999999999018	Ripples						0.04079999999999018	861.356	17.14799893892136	157.40673216974275	1317.3028864870766	
861.44	0.04399999999998272	Ripples						0.04399999999998272	861.4624	24.556103515599208	167.07557923223064	1877.1124228845947	
862.8304	0.08399999999994634	Ripples						0.08399999999994634	862.8448000000001	10.613016511185226	165.6611432668596	1152.1609309820806	
867.4688	0.08960000000001855	Ripples						0.08960000000001855	867.528	15.140672845663142	153.33500748596694	1267.8208418398049	
867.6544	0.021600000000034925	Ripples						0.021600000000034925	867.6688	7.852754177465421	158.99994410801057	885.2558212877557	
906.6512	0.03840000000002419	Ripples						0.03840000000002419	906.6592	5.249277457579632	163.52639776353203	763.4791280218103	
907.6456000000001	0.03200000000003911	Ripples						0.03200000000003911	907.6624	16.554459037653686	166.66226397979295	1459.1304834543525	
909.0	61.0	SleepStates											Non-REM
909.5824	0.088799999999992	Ripples						0.088799999999992	909.6536000000001	11.232093690833732	146.36576517826654	1061.9153264335862	
911.7096	0.11120000000005348	Ripples						0.11120000000005348	911.7384000000001	9.566514677295416	153.51697615825083	1058.626856000813	
911.9216	0.024800000000027467	Ripples						0.024800000000027467	911.9328	11.13744578565467	161.82022943456707	1131.6333909627804	
914.7632000000001	0.03279999999995198	Ripples						0.03279999999995198	914.7856	6.670679686611631	147.73609861982823	708.6797272785153	
916.6848	0.02640000000008058	Ripples						0.02640000000008058	916.696	5.6549998148398855	151.70671449291413	668.243457912337	
919.3352000000001	0.03279999999995198	Ripples						0.03279999999995198	919.36	8.388961060013196	154.4406032827971	879.5964219482255	
919.5624	0.02400000000000091	Ripples						0.02400000000000091	919.5736	11.63033905591011	165.58673181193987	1165.7027655159661	
919.7056	0.03200000000003911	Ripples						0.03200000000003911	919.72	9.776012194708274	158.24468113894645	1027.4438636870304	
925.168	0.03360000000009222	Ripples						0.03360000000009222	925.1896	9.787275359913611	168.3444466169644	1143.739593262058	
928.3752000000001	0.04319999999995616	Ripples						0.04319999999995616	928.3976	13.662261097442116	147.39613652070136	1170.0964024235643	
932.0176	0.04079999999999018	Ripples						0.04079999999999018	932.0512	7.503336332449678	151.2938163068452	879.3344929584073	
932.4096000000001	0.023199999999974352	Ripples						0.023199999999974352	932.4232000000001	10.759322817298786	166.09739381922176	1161.0005640861577	
932.5096000000001	0.061599999999998545	Ripples						0.061599999999998545	932.5512	8.218278673444264	151.05095611551562	1119.1709528620318	
938.4768	0.023199999999974352	Ripples						0.023199999999974352	938.488	7.927674884695991	163.65476833094044	1025.1054085707913	
939.2520000000001	0.041600000000016735	Ripples						0.041600000000016735	939.2728000000001	23.517557692607983	156.9087503250045	1753.098633207931	
942.4904	0.04079999999999018	Ripples						0.04079999999999018	942.5072	24.104763237002174	156.6399239639056	1603.7788893206352	
942.5936	0.052800000000047476	Ripples						0.052800000000047476	942.6288000000001	8.231875156665344	143.61090705588572	683.1961960009144	
944.2608	0.03920000000005075	Ripples						0.03920000000005075	944.2864000000001	12.720833791416101	149.96150323916314	1086.5373817195773	
944.4216	0.03200000000003911	Ripples						0.03200000000003911	944.44	27.4549089614404	159.86743091442398	1844.9956280679892	
955.6736000000001	0.041600000000016735	Ripples						0.041600000000016735	955.6872000000001	12.182950939797342	166.96203755059236	1178.7253189574046	
955.7696000000001	0.07200000000000273	Ripples						0.07200000000000273	955.8192	22.658704913443078	155.9277215709031	1892.996936225344	
958.7320000000001	0.03120000000001255	Ripples						0.03120000000001255	958.7456000000001	7.682275234444616	157.40636226839212	1018.3031170994627	
959.9912	0.021600000000034925	Ripples						0.021600000000034925	960.0016	6.299431613505018	154.79175851507435	758.4739412821907	
960.1024000000001	0.025599999999940337	Ripples						0.025599999999940337	960.1160000000001	11.419915026933577	164.482701579001	1190.1081222560067	
963.1	0.04079999999999018	Ripples						0.04079999999999018	963.1272	10.55825533004682	155.63688383539414	1116.5792082949802	
967.1552	0.03920000000005075	Ripples						0.03920000000005075	967.176	28.177025116622637	167.08295767839647	1992.804325758899	
967.2888	0.0543999999999869	Ripples						0.0543999999999869	967.3064	15.223968441807775	151.1287499171813	909.6541779081592	
969.3496	0.02400000000000091	Ripples						0.02400000000000091	969.36	7.40447797538461	161.6794700935188	873.9261801649907	
969.4624	0.044000000000096406	Ripples						0.044000000000096406	969.4888000000001	26.955353855097766	163.72737176983946	2052.1500521800444	
971.0	12.0	SleepStates											Awake
974.8656000000001	0.026399999999966894	Ripples						0.026399999999966894	974.8776	8.557877136125212	156.35755794758225	917.3717025686752	
979.5464000000001	0.02400000000000091	Ripples						0.02400000000000091	979.5544000000001	5.370075816451198	173.1566726996826	784.1869981222768	
984.0	207.0	SleepStates											Non-REM
985.7456000000001	0.06639999999993051	Ripples						0.06639999999993051	985.7648	15.030671900896037	153.27034450798692	1329.2371833183292	
987.4920000000001	0.10000000000002274	Ripples						0.10000000000002274	987.5304000000001	17.807631243847126	151.93553553337188	1339.283409868366	
987.7112000000001	0.02800000000002001	Ripples						0.02800000000002001	987.7256000000001	15.650254901712398	162.3086325896979	1235.6861088977066	
987.7928	0.052800000000047476	Ripples						0.052800000000047476	987.8384000000001	7.945894332794156	156.33438146889335	733.6112940649201	
988.8728000000001	0.027999999999906322	Ripples						0.027999999999906322	988.884	13.56197429380698	159.31941844066554	1169.227290901427	
991.8424	0.04320000000006985	Ripples						0.04320000000006985	991.864	20.027627320200093	153.80421007916195	1610.3139076423258	
996.0664	0.06960000000003674	Ripples						0.06960000000003674	996.1248	10.784420554186214	147.30865486597466	1018.5490687997901	
997.2352000000001	0.033599999999978536	Ripples						0.033599999999978536	997.2464	12.869685641524661	158.22485806801438	1078.9933158415975	
997.5016	0.04800000000000182	Ripples						0.04800000000000182	997.5160000000001	9.358639542220416	161.32496481255473	1129.2916416113846	
998.1600000000001	0.038399999999910506	Ripples						0.038399999999910506	998.1872000000001	7.121809581378187	161.52628823509653	924.7398005852799	
998.2392000000001	0.035199999999917964	Ripples						0.035199999999917964	998.2536	6.905056017517368	151.42603067384397	719.2766050912247	
1003.4720000000001	0.10559999999998126	Ripples						0.10559999999998126	1003.5616	11.037464257196751	158.4145054805341	1291.323961429235	
1003.6416	0.030399999999985994	Ripples						0.030399999999985994	1003.652	8.843215043849048	159.02695663860004	967.1130726426824	
1003.8896000000001	0.05119999999999436	Ripples						0.05119999999999436	1003.8968000000001	5.633727739008852	155.67797544346436	629.2316168225092	
1004.0200000000001	0.031199999999898864	Ripples						0.031199999999898864	1004.0336000000001	8.290491791289412	151.20313199234315	900.826154565187	
1004.3288	0.044000000000096406	Ripples						0.044000000000096406	1004.3496	13.220833377740352	154.27213871610758	1320.7457320025396	
1009.2528000000001	0.04559999999992215	Ripples						0.04559999999992215	1009.2632000000001	6.613595331099144	163.09935480657091	606.6885956864577	
1018.4224	0.048800000000028376	Ripples						0.048800000000028376	1018.4392	9.92786548196475	155.8359416103169	1121.2651189972944	
1019.2472	0.04480000000000928	Ripples						0.04480000000000928	1019.2688	18.638066887594775	156.50527744048534	1302.279265757633	
1019.4336000000001	0.02879999999993288	Ripples						0.02879999999993288	1019.4512000000001	8.370341629256584	149.6831467081011	831.8407398962449	
1019.5488	0.03200000000003911	Ripples						0.03200000000003911	1019.5640000000001	12.229724394475852	158.97679361546918	1265.9136619131887	
1020.4528	0.022400000000061482	Ripples						0.022400000000061482	1020.4680000000001	5.6722178992720735	154.77424665968888	732.702877906595	
1024.5128	0.040000000000190994	Ripples						0.040000000000190994	1024.5240000000001	7.407378912701227	153.38465420115793	944.4682955755582	
1024.5816	0.05920000000014625	Ripples						0.05920000000014625	1024.6272000000001	10.46485797167995	147.8314181141758	874.4662838627269	
1025.9568000000002	0.06639999999993051	Ripples						0.06639999999993051	1025.9856	12.51575864641159	153.80765855902	885.6782206924582	
1029.5928000000001	0.022399999999834108	Ripples						0.022399999999834108	1029.6008000000002	13.649798766877034	161.718351152474	1045.8216172817365	
1033.0696	0.05520000000001346	Ripples						0.05520000000001346	1033.1088	27.48052699704356	158.4429273379113	1956.6912861066037	
1033.2192	0.04079999999999018	Ripples						0.04079999999999018	1033.24	16.122437644064433	159.0946075464207	1551.9495007846317	
1033.3576	0.06400000000007822	Ripples						0.06400000000007822	1033.376	11.813871645523344	150.5228104974398	1254.8700662252074	
1033.5232	0.03759999999988395	Ripples						0.03759999999988395	1033.548	8.929083029034368	155.74435289419372	1049.4388167979353	
1033.864	0.021600000000034925	Ripples						0.021600000000034925	1033.8752	6.778350202520357	157.21203944640496	873.363263528788	
1037.5304	0.046399999999948704	Ripples						0.046399999999948704	1037.5528000000002	18.15081375514329	148.64127233722076	1384.4820473341695	
1038.5976	0.036800000000084765	Ripples						0.036800000000084765	1038.6096	10.809435967871565	155.62840849222084	985.8650689084936	
1038.7608	0.029600000000073123	Ripples						0.029600000000073123	1038.7728	8.515857801916624	149.1638301436388	728.6195753568951	
