onset	duration	nwb_table	ripple_durations	peaks	peak_normed_power	peak_frequencies	peak_amplitudes	label
1.0	1344.0	SleepStates						Awake
117.21520000000001	0.020799999999994156	Ripples	0.020799999999994156	117.22240000000001	5.270929593421104	163.24849249624836	722.3304617701622	
395.23040000000003	0.02559999999999718	Ripples	0.02559999999999718	395.2464	5.505665185072638	173.42412802287947	633.7335473051068	
398.61440000000005	0.031199999999955708	Ripples	0.031199999999955708	398.6336	8.979509215330667	166.74927461742328	998.0581135969272	
493.3408	0.06480000000004793	Ripples	0.06480000000004793	493.3632	9.920401994642383	162.7495595703466	1076.1213236867236	
507.0464	0.02559999999999718	Ripples	0.02559999999999718	507.0656	5.895647263259604	167.2953265080605	720.476597055357	
708.5600000000001	0.02879999999993288	Ripples	0.02879999999993288	708.5784	6.708497078233002	172.87426191432021	804.1722195728324	
711.3856000000001	0.04480000000000928	Ripples	0.04480000000000928	711.4	8.150813521407866	168.03757447818225	993.2407676226483	
901.8240000000001	0.04079999999999018	Ripples	0.04079999999999018	901.8376000000001	5.995052945610434	155.6906110114646	781.1461253894739	
924.5376	0.021600000000034925	Ripples	0.021600000000034925	924.552	7.2948566079748645	158.9063121622157	800.0720148806321	
941.6008	0.029599999999959437	Ripples	0.029599999999959437	941.6176	6.777152336835118	159.45970755078707	834.3756850076237	
943.2288000000001	0.06959999999992306	Ripples	0.06959999999992306	943.2528000000001	18.759080703369847	170.36289100674335	1483.5740248630443	
944.5832	0.04319999999995616	Ripples	0.04319999999995616	944.6192000000001	7.656514361016999	161.79006254563956	755.5892113809463	
948.3488000000001	0.021599999999921238	Ripples	0.021599999999921238	948.3568	9.21903706944098	160.6887739812019	876.7291532458775	
948.5312	0.03840000000002419	Ripples	0.03840000000002419	948.5424	11.610434094890431	170.24109343518413	899.947039852495	
948.7800000000001	0.02479999999991378	Ripples	0.02479999999991378	948.7936000000001	12.96540567564212	171.2681134435253	1028.6295491283972	
949.0872	0.07519999999999527	Ripples	0.07519999999999527	949.1096	16.751388448721006	155.97455602502924	1383.7634542640467	
950.6896	0.020800000000008367	Ripples	0.020800000000008367	950.7032	11.322794925606381	156.59955490437557	904.7974085301933	
951.1080000000001	0.048800000000028376	Ripples	0.048800000000028376	951.1248	11.469893892274307	164.74596912348522	1157.537125744363	
951.3528	0.02320000000008804	Ripples	0.02320000000008804	951.3656000000001	8.632289386258492	165.91850306553127	872.796995531059	
953.7968000000001	0.02800000000002001	Ripples	0.02800000000002001	953.812	6.910222240420288	153.10588669444297	873.3383416365632	
955.9144	0.025600000000054024	Ripples	0.025600000000054024	955.9248	6.62046611093151	164.93683625096654	852.5337180864235	
957.196	0.02719999999999345	Ripples	0.02719999999999345	957.2104	11.039889103350394	163.29513930782116	1107.472337393472	
957.9752000000001	0.03999999999996362	Ripples	0.03999999999996362	957.9968	14.30409719178134	160.43339493751955	1253.128839742802	
958.3896000000001	0.03919999999993706	Ripples	0.03919999999993706	958.4136000000001	10.785841961020681	177.60113776399015	861.8666970867852	
958.6888	0.025600000000054024	Ripples	0.025600000000054024	958.7016000000001	5.451829596948214	171.85864961840824	718.2239160096638	
959.3896000000001	0.03120000000001255	Ripples	0.03120000000001255	959.4000000000001	8.902424751787725	174.20753857009285	851.0627508961431	
961.4648000000001	0.02800000000002001	Ripples	0.02800000000002001	961.4808	11.030524643501334	167.0711301666093	1059.4357188559168	
966.2560000000001	0.04959999999994125	Ripples	0.04959999999994125	966.2984	6.540360946183388	171.11555492724574	714.1544874688371	
966.4832	0.04240000000004329	Ripples	0.04240000000004329	966.4968	6.323694602420531	169.51717906428047	870.9166288541769	
966.5864	0.024800000000027467	Ripples	0.024800000000027467	966.6016000000001	16.662863355533663	158.5361367394004	1095.7969613572347	
966.9440000000001	0.03440000000000509	Ripples	0.03440000000000509	966.96	11.755319901415884	172.791534399347	1058.2965933801763	
968.6824	0.03600000000005821	Ripples	0.03600000000005821	968.7048000000001	21.046059728523556	165.57785977127818	1549.335560849957	
969.2472	0.03120000000001255	Ripples	0.03120000000001255	969.2688	7.126802795554236	165.3143333892966	767.7331439872287	
971.3528	0.08000000000004093	Ripples	0.08000000000004093	971.412	8.88812860284929	176.11606147765104	813.0853662297184	
973.0464000000001	0.02800000000002001	Ripples	0.02800000000002001	973.0608000000001	11.369553464969972	164.31615246774533	1046.3073402741513	
974.5360000000001	0.03599999999994452	Ripples	0.03599999999994452	974.5464000000001	8.041733077239869	164.97114810126135	813.8959193760171	
974.7184000000001	0.03679999999997108	Ripples	0.03679999999997108	974.7328	30.19581634088342	162.37832979589757	1796.659037041832	
975.6360000000001	0.04079999999999018	Ripples	0.04079999999999018	975.6496000000001	23.31245753736928	165.63675865393586	1561.4337406070465	
976.0312	0.04240000000004329	Ripples	0.04240000000004329	976.0576000000001	10.58503605381001	168.28065261769785	1071.8947635998018	
976.1560000000001	0.03440000000000509	Ripples	0.03440000000000509	976.1696000000001	22.0461697346257	166.15314702859524	1388.6606313362192	
976.7832000000001	0.04800000000000182	Ripples	0.04800000000000182	976.8096	17.173507120532058	164.49232155169054	1210.0748826592812	
977.5640000000001	0.041600000000016735	Ripples	0.041600000000016735	977.5952000000001	11.038899809683071	162.59824665003336	971.7135785315838	
979.4720000000001	0.025599999999940337	Ripples	0.025599999999940337	979.488	13.871452031600906	168.52943956885397	1125.1423448348503	
