onset	duration	nwb_table	ripple_durations	peaks	peak_normed_power	peak_frequencies	peak_amplitudes	label
0.6656000000000001	0.03279999999999994	Ripples	0.03279999999999994	0.6912	9.82373704115211	154.65602564602784	1003.066227087528	
1.0	467.0	SleepStates						Non-REM
2.6944000000000004	0.03359999999999985	Ripples	0.03359999999999985	2.7088	17.542260340219	154.7851444739793	1486.3668687962172	
8.2216	0.020799999999999486	Ripples	0.020799999999999486	8.2296	7.092888998078639	160.73904679440523	957.4158954559879	
8.5152	0.0367999999999995	Ripples	0.0367999999999995	8.5328	32.15450128282117	165.4793760578239	2423.0542846439066	
10.052	0.030400000000000205	Ripples	0.030400000000000205	10.071200000000001	8.08873120139571	154.41425162847833	966.1796980504195	
10.1952	0.06400000000000006	Ripples	0.06400000000000006	10.2208	21.22641570971455	166.56893996618288	1876.1992108439233	
15.6424	0.026400000000000645	Ripples	0.026400000000000645	15.6576	10.238324254383253	162.499814295524	1369.520741554131	
17.012	0.04400000000000048	Ripples	0.04400000000000048	17.0224	9.594971641502752	158.17510536963738	1205.554878269758	
17.805600000000002	0.04639999999999844	Ripples	0.04639999999999844	17.8216	11.632282734600988	176.23855457025334	1268.0291371031158	
18.1032	0.0823999999999998	Ripples	0.0823999999999998	18.1752	12.752025739506522	156.29816582643696	1425.7939917313531	
21.332	0.024799999999999045	Ripples	0.024799999999999045	21.3456	8.002913198601352	154.60258341150745	1074.6575325928554	
23.706400000000002	0.02079999999999771	Ripples	0.02079999999999771	23.7176	8.993120889246443	162.57963025230137	1184.7393379356204	
26.3432	0.03680000000000305	Ripples	0.03680000000000305	26.3584	17.819834474143992	154.2704119972979	1510.7883605905902	
26.764000000000003	0.02639999999999887	Ripples	0.02639999999999887	26.779200000000003	10.947809671373385	161.92059157942	1363.0506881965662	
27.024	0.02880000000000038	Ripples	0.02880000000000038	27.043200000000002	5.623015308372609	170.26343817569347	975.7497263524358	
27.6416	0.027200000000000557	Ripples	0.027200000000000557	27.654400000000003	11.439229112412528	168.6705821548041	1394.13027020889	
30.324	0.027200000000000557	Ripples	0.027200000000000557	30.336000000000002	17.017497599713703	163.65254688473829	1654.9694548640714	
33.3144	0.04720000000000368	Ripples	0.04720000000000368	33.3288	11.803238724893605	161.51457471614665	1377.3689515726655	
33.668800000000005	0.061599999999998545	Ripples	0.061599999999998545	33.6832	9.21335777668011	153.60779954774512	1232.6608456365675	
34.680800000000005	0.020799999999994156	Ripples	0.020799999999994156	34.6888	7.349616028605292	157.15728208404744	1019.6876720938752	
35.7776	0.024799999999999045	Ripples	0.024799999999999045	35.7856	8.12255629374473	157.6258269291874	983.0357264940208	
36.8992	0.024799999999999045	Ripples	0.024799999999999045	36.9136	11.633940368234594	157.70818046076252	1248.8747500385089	
37.0312	0.021600000000006503	Ripples	0.021600000000006503	37.0392	10.541223481805273	166.11346031559478	1234.8656953553796	
37.5936	0.022399999999997533	Ripples	0.022399999999997533	37.608000000000004	8.928668415566182	153.79016220976044	1005.0002933393476	
37.78	0.021599999999999397	Ripples	0.021599999999999397	37.7912	8.032430724643474	164.6629306525054	1142.1839979205015	
39.6784	0.03119999999999834	Ripples	0.03119999999999834	39.696000000000005	10.015527205167391	161.56600666012446	1286.8624101694888	
40.168	0.027200000000000557	Ripples	0.027200000000000557	40.1792	10.374770545335569	157.94283952804759	1300.6085250256224	
40.4304	0.020800000000001262	Ripples	0.020800000000001262	40.4408	12.213682106295014	166.15064054797318	1207.4524610215344	
40.7536	0.021600000000006503	Ripples	0.021600000000006503	40.768	8.903268459667142	158.64941116470743	1085.584053912855	
41.9048	0.027999999999998693	Ripples	0.027999999999998693	41.92	24.262320949274876	163.3323736515956	1982.9567864603484	
42.4896	0.027999999999998693	Ripples	0.027999999999998693	42.504000000000005	6.077092208700794	156.5078805847275	1050.9016219804432	
43.241600000000005	0.024799999999999045	Ripples	0.024799999999999045	43.2592	5.304148424093737	151.14964315363653	763.5022731245334	
43.860800000000005	0.021599999999999397	Ripples	0.021599999999999397	43.872	12.498783707513368	160.90792016737825	1249.346188153087	
44.5992	0.031999999999996476	Ripples	0.031999999999996476	44.620000000000005	12.728213593423924	154.8399047310572	1318.6544183958556	
44.704	0.024799999999999045	Ripples	0.024799999999999045	44.714400000000005	5.773453351891636	153.36868781700494	879.8138588475746	
46.448	0.04720000000000368	Ripples	0.04720000000000368	46.480000000000004	13.14219882882555	175.25609060434888	1461.012196237269	
50.372	0.020800000000001262	Ripples	0.020800000000001262	50.3832	11.802543843783411	166.5405571356219	1213.0778322761475	
52.0968	0.043199999999998795	Ripples	0.043199999999998795	52.123200000000004	8.056162628560008	157.7646388993193	1248.4060939755643	
52.9144	0.03280000000000172	Ripples	0.03280000000000172	52.9224	11.226816959169978	160.31898827678583	1162.8087276490246	
53.120000000000005	0.03519999999999612	Ripples	0.03519999999999612	53.1344	13.271507612169856	154.24624899655936	1249.956223850796	
59.4712	0.024799999999999045	Ripples	0.024799999999999045	59.4848	6.65218005016189	155.24128102070395	1133.2259152291576	
