onset	duration	nwb_table	visited_matched_expected	visited_arm	expected_arm	recordings	is_familiar_maze	ripple_durations	peaks	peak_normed_power	peak_frequencies	peak_amplitudes	label
0.0	11214.687966666666	epochs											
1.0	1762.0	SleepStates											Awake
36.7168	0.02960000000000207	Ripples						0.02960000000000207	36.7256	9.249239218229096	140.7434329535161	675.5639804221023	
41.0728	0.04080000000000439	Ripples						0.04080000000000439	41.0888	8.50114640411538	176.73539074961798	665.6332887386624	
104.92240000000001	0.04399999999999693	Ripples						0.04399999999999693	104.9312	10.431390214673085	166.28090733347642	807.6727024006084	
156.828	0.043200000000013006	Ripples						0.043200000000013006	156.8392	9.54975717522626	172.18573601621046	792.4436205595999	
157.3128	0.04480000000000928	Ripples						0.04480000000000928	157.344	6.470043297664997	169.22633070673703	684.1027329871931	
238.10080000000002	0.048799999999999955	Ripples						0.048799999999999955	238.11200000000002	7.17490363355405	166.50436889197863	740.6093727022018	
300.02160000000003	0.04239999999998645	Ripples						0.04239999999998645	300.0328	8.903485683630228	168.782875156708	773.6791726623758	
418.62960000000004	0.027999999999963165	Ripples						0.027999999999963165	418.648	11.42759007220013	174.36643406366983	691.7655590237719	
426.96720000000005	0.04479999999995243	Ripples						0.04479999999995243	426.9864	5.936707569018741	175.8004800672845	648.6576754219668	
451.56	0.02559999999999718	Ripples						0.02559999999999718	451.5744	6.502896829604709	154.6570858603677	614.9510284344691	
454.52000000000004	0.04559999999997899	Ripples						0.04559999999997899	454.55280000000005	5.41783978872526	164.33962745627036	616.7900562593614	
465.4904	0.03680000000002792	Ripples						0.03680000000002792	465.52000000000004	11.972717625831063	167.18023000873302	783.5202813663693	
466.03360000000004	0.06319999999999482	Ripples						0.06319999999999482	466.084	12.294895452603358	159.9118446413777	890.5782279537881	
471.7352	0.02400000000000091	Ripples						0.02400000000000091	471.75120000000004	6.8733574347860324	164.41781897956895	679.6760367806951	
487.0624	0.020800000000008367	Ripples						0.020800000000008367	487.072	9.144233099301697	158.74858919410045	702.9588282149857	
507.8632	0.04400000000003956	Ripples						0.04400000000003956	507.87440000000004	13.54338887333478	169.0631436449284	850.4633046333903	
576.1488	0.03440000000000509	Ripples						0.03440000000000509	576.172	9.141693068745447	162.9520773241179	723.1310855813961	
576.304	0.020800000000008367	Ripples						0.020800000000008367	576.3136000000001	8.927591331733176	158.72675725769545	683.676249195033	
577.7144000000001	0.02479999999991378	Ripples						0.02479999999991378	577.724	8.433680405968014	168.86517547106905	692.4925378056619	
585.816	0.02800000000002001	Ripples						0.02800000000002001	585.8328	9.639726455119268	159.29425392351175	752.7450994849892	
603.6736000000001	0.04319999999995616	Ripples						0.04319999999995616	603.696	23.255232019224117	158.7160241994611	1241.1648114863651	
607.5784	0.02719999999999345	Ripples						0.02719999999999345	607.592	5.387174485649262	163.2768183314923	658.2813212658457	
626.9048	0.03999999999996362	Ripples						0.03999999999996362	626.9376	7.000291012283522	162.93551951387647	646.8625456174608	
647.7144000000001	0.04959999999994125	Ripples						0.04959999999994125	647.7320000000001	10.630953345751868	168.62792004565762	977.0849547325683	
675.488	0.0543999999999869	Ripples						0.0543999999999869	675.5016	8.075938959242395	169.42054506065674	764.5506993068161	
700.4656	0.02400000000000091	Ripples						0.02400000000000091	700.4792	9.4877946753399	156.70924496897715	761.1244043289527	
705.9632	0.06320000000005166	Ripples						0.06320000000005166	706.0160000000001	10.965245443241738	167.88157733651857	825.9921617974871	
707.4368000000001	0.03199999999992542	Ripples						0.03199999999992542	707.4528	24.266645081774364	169.88954340499683	1180.961997101274	
715.8576	0.020800000000008367	Ripples						0.020800000000008367	715.8656000000001	6.167742836230537	159.30169897833827	586.9161410015557	
723.4352	0.08000000000004093	Ripples						0.08000000000004093	723.4864	6.591490670587288	149.97009738113638	622.0240006696332	
723.624	0.04640000000006239	Ripples						0.04640000000006239	723.6512	15.137193848798487	175.85543316450594	973.4245629398562	
745.4456	0.04079999999999018	Ripples						0.04079999999999018	745.4688	5.704975074739989	164.95490508322897	547.8521377343328	
774.0064	0.03440000000000509	Ripples						0.03440000000000509	774.0168	6.767786615072323	169.5703082004993	654.4534109200725	
783.9424	0.08320000000003347	Ripples						0.08320000000003347	783.9616000000001	9.323599049222867	170.14075709435394	829.0164106754959	
786.8544	0.03279999999995198	Ripples						0.03279999999995198	786.8744	8.814093872358306	172.7046277390834	643.2487864533985	
911.8456	0.036800000000084765	Ripples						0.036800000000084765	911.856	11.305188722622198	171.30687142939377	800.4665835336605	
933.1184000000001	0.020800000000008367	Ripples						0.020800000000008367	933.1288000000001	6.9906163083531	156.36755288231817	597.4499865704573	
934.9896	0.03120000000001255	Ripples						0.03120000000001255	935.0008	5.423160824670006	176.0556366460396	563.7434432779733	
972.5920000000001	0.07039999999994961	Ripples						0.07039999999994961	972.6304	6.802259931114759	179.8361231000751	593.9805535746539	
1001.2128	0.04000000000007731	Ripples						0.04000000000007731	1001.2264	8.33151789042784	173.83151445959896	740.8538238961468	
1004.3352000000001	0.037599999999997635	Ripples						0.037599999999997635	1004.3488000000001	5.772745880696105	169.59734042880146	658.2251416432623	
1113.4848	0.044000000000096406	Ripples						0.044000000000096406	1113.5064	11.926266925366665	166.58654636546927	984.050520937939	
1117.6552000000001	0.05279999999993379	Ripples						0.05279999999993379	1117.6728	20.369116781260434	156.42715839092082	1112.4586039727183	
1128.9848	0.04560000000014952	Ripples						0.04560000000014952	1129.0064	15.47249003536564	152.54803618493895	954.234226569608	
1129.988	0.07600000000002183	Ripples						0.07600000000002183	1130.0368	21.404022080358796	154.80025694885978	1349.9522120029847	
1131.7248	0.020800000000008367	Ripples						0.020800000000008367	1131.7352	10.809799762307481	165.66397964830853	753.9656807566043	
1131.8048000000001	0.048800000000028376	Ripples						0.048800000000028376	1131.8224	33.24063097504921	162.16350941264005	1476.9649444597185	
1131.9832000000001	0.03199999999992542	Ripples						0.03199999999992542	1132.0024	33.09910567149512	167.75184463123404	1358.8249988449206	
1133.0264	0.021600000000034925	Ripples						0.021600000000034925	1133.0376	7.6508953760910385	159.36807968252768	674.4203660287483	
1146.0240000000001	0.02800000000002001	Ripples						0.02800000000002001	1146.044	10.178165382993077	163.73267098418157	764.9348160095375	
1149.8512	0.03279999999995198	Ripples						0.03279999999995198	1149.8688	15.473830350034369	167.09460275865484	1007.6546700331771	
1154.3104	0.05520000000001346	Ripples						0.05520000000001346	1154.3272	15.02116843775798	158.8557944418751	987.2332610291545	
1155.3848	0.04079999999999018	Ripples						0.04079999999999018	1155.4160000000002	6.843338789600118	154.55096243112988	679.8699180949432	
