onset	duration	nwb_table	visited_matched_expected	visited_arm	expected_arm	recordings	is_familiar_maze	ripple_durations	peaks	peak_normed_power	peak_frequencies	peak_amplitudes	label
0.0	7551.967966666667	epochs											
1.0	400.0	SleepStates											Awake
98.61840000000001	0.026399999999995316	Ripples						0.026399999999995316	98.63520000000001	6.414899603411268	163.9261659437723	1260.5885269244484	
158.2296	0.026399999999995316	Ripples						0.026399999999995316	158.24880000000002	7.767324744829652	161.1986135793296	1253.0961114764361	
162.8968	0.055999999999983174	Ripples						0.055999999999983174	162.9392	5.478039909796204	155.71937621652876	1139.264393657816	
168.5584	0.030400000000014415	Ripples						0.030400000000014415	168.572	6.281183663419781	158.82941969705254	1299.6724930258874	
176.85920000000002	0.0367999999999995	Ripples						0.0367999999999995	176.88240000000002	6.753845600149789	156.93877125295182	1276.3100822861647	
186.61280000000002	0.024799999999999045	Ripples						0.024799999999999045	186.62720000000002	6.769899074451844	157.19129080956017	1291.8136611434325	
190.3552	0.027200000000021873	Ripples						0.027200000000021873	190.36880000000002	10.749428050399274	159.2930980466634	1584.4698386192506	
194.26000000000002	0.04079999999999018	Ripples						0.04079999999999018	194.28480000000002	11.154961377236592	155.05126086530584	1659.3244692197572	
199.6808	0.030400000000014415	Ripples						0.030400000000014415	199.69760000000002	13.45515163527546	160.57632999265536	1870.4079969442705	
201.0552	0.020000000000010232	Ripples						0.020000000000010232	201.06560000000002	7.064972602058126	158.57711054409364	1179.899929446297	
235.11520000000002	0.027999999999991587	Ripples						0.027999999999991587	235.1288	6.913864493582622	169.7077216721584	1300.5952588160214	
235.6568	0.020000000000010232	Ripples						0.020000000000010232	235.6664	5.51099259005268	163.86605702596142	1151.4976429147132	
247.2304	0.037599999999997635	Ripples						0.037599999999997635	247.2448	11.44914777030802	157.00392405252245	1627.2570259780064	
256.7752	0.021600000000034925	Ripples						0.021600000000034925	256.78880000000004	5.011366478331959	158.96654437120486	1106.8665210264164	
262.6064	0.02159999999997808	Ripples						0.02159999999997808	262.62080000000003	6.06331704293179	157.4458550665066	1137.216036357021	
263.25120000000004	0.04079999999999018	Ripples						0.04079999999999018	263.26	9.53877511748849	153.1952644674906	1357.59338018942	
270.3152	0.047200000000032105	Ripples						0.047200000000032105	270.35200000000003	11.5535751625055	157.53969497253254	1669.1975805611476	
270.85200000000003	0.03679999999997108	Ripples						0.03679999999997108	270.8712	7.626619129440465	154.15189409330065	1269.8385629992836	
273.7552	0.028799999999989723	Ripples						0.028799999999989723	273.7736	7.462080265021446	155.01048259531396	1257.2015617589248	
276.6592	0.02559999999999718	Ripples						0.02559999999999718	276.6712	9.233037528783573	159.62926149279403	1423.5317842561278	
279.1976	0.02960000000001628	Ripples						0.02960000000001628	279.21520000000004	5.924705856609563	165.02400009228265	1252.2142802152953	
289.5224	0.02960000000001628	Ripples						0.02960000000001628	289.54	13.499211646102063	157.2846606265566	1749.292645707467	
289.7816	0.03679999999997108	Ripples						0.03679999999997108	289.7936	12.137337262849938	152.77514331530995	1561.244308182548	
292.2856	0.05600000000004002	Ripples						0.05600000000004002	292.3	8.75111564980143	152.8835120973858	1311.6322858051337	
296.776	0.02400000000000091	Ripples						0.02400000000000091	296.7864	6.9060235099738	158.5514574821342	1209.8356792421184	
301.5656	0.02400000000000091	Ripples						0.02400000000000091	301.5792	7.672023887869361	160.90606013265875	1389.18045141276	
303.8552	0.02400000000000091	Ripples						0.02400000000000091	303.8688	6.910487659789965	167.1020013598302	1256.0111960319769	
317.4672	0.04800000000000182	Ripples						0.04800000000000182	317.4808	9.22718039081721	155.70443229429327	1481.391762988246	
320.5824	0.03840000000002419	Ripples						0.03840000000002419	320.5976	7.352136765876168	150.22057745751778	1277.2168754635206	
322.2536	0.02559999999999718	Ripples						0.02559999999999718	322.272	6.082388370752465	151.40707025343687	982.3503444139054	
325.6648	0.03440000000000509	Ripples						0.03440000000000509	325.6872	8.973509779855458	165.7748366002356	1531.1184977270718	
